date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:45:28	384110/384110	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2011%20Aug%202022%2022:23:36%20GMT	https://grubwebservice.com/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/fonts/fa-solid-900.eot	(from https://grubwebservice.com/assets/css/font-awesome-pro.css)
13:45:29	384110/384110	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2011%20Aug%202022%2022:23:36%20GMT	https://grubwebservice.com/assets/fonts/fa-solid-900-1.eot	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/fonts/fa-solid-900-1.eot	(from https://grubwebservice.com/assets/css/font-awesome-pro.css)
13:45:30	137104/137104	---M--	200	added ('OK')	font/woff2	date:Thu,%2011%20Aug%202022%2022:23:36%20GMT	https://grubwebservice.com/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/fonts/fa-solid-900.woff2	(from https://grubwebservice.com/assets/css/font-awesome-pro.css)
13:45:31	183368/183368	---M--	200	added ('OK')	font/woff	date:Thu,%2011%20Aug%202022%2022:23:36%20GMT	https://grubwebservice.com/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/fonts/fa-solid-900.woff	(from https://grubwebservice.com/assets/css/font-awesome-pro.css)
13:45:32	383828/383828	---MCZ	200	added ('OK')	font/ttf	date:Thu,%2011%20Aug%202022%2022:23:36%20GMT	https://grubwebservice.com/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/fonts/fa-solid-900.ttf	(from https://grubwebservice.com/assets/css/font-awesome-pro.css)
13:45:34	1784910/1784910	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2011%20Aug%202022%2022:23:36%20GMT	https://grubwebservice.com/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/fonts/fa-solid-900.svg	(from https://grubwebservice.com/assets/css/font-awesome-pro.css)
13:45:34	9225/9225	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Sep%202023%2008:15:34%20GMT	https://grubwebservice.com/css2	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/css2	(from https://grubwebservice.com/assets/css/style.css)
13:45:35	37818/37818	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Nov%202022%2020:40:58%20GMT	https://grubwebservice.com/assets/img/breadcrum/header-bg.jpg	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/img/breadcrum/header-bg.jpg	(from https://grubwebservice.com/assets/css/style.css)
13:45:36	9225/9225	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Sep%202023%2008:15:36%20GMT	https://grubwebservice.com/assets/img/breadcrum/ab-1.1.jpg	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/img/breadcrum/ab-1.1.jpg	(from https://grubwebservice.com/services)
13:45:37	4074/4074	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Aug%202022%2022:23:36%20GMT	https://grubwebservice.com/assets/img/breadcrum/ab-shape-1.1.jpg	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/img/breadcrum/ab-shape-1.1.jpg	(from https://grubwebservice.com/services)
13:45:37	9631/9631	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Aug%202022%2022:23:38%20GMT	https://grubwebservice.com/assets/img/service/service-3.png	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/img/service/service-3.png	(from https://grubwebservice.com/services)
13:45:38	8347/8347	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Aug%202022%2022:23:38%20GMT	https://grubwebservice.com/assets/img/service/service-1.png	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/img/service/service-1.png	(from https://grubwebservice.com/services)
13:45:39	12829/12829	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Aug%202022%2022:23:38%20GMT	https://grubwebservice.com/assets/img/service/service-icon-4.png	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/img/service/service-icon-4.png	(from https://grubwebservice.com/services)
13:45:39	10113/10113	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Aug%202022%2022:23:38%20GMT	https://grubwebservice.com/assets/img/service/service-11.png	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/img/service/service-11.png	(from https://grubwebservice.com/services)
13:45:40	15776/15776	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Aug%202022%2022:23:38%20GMT	https://grubwebservice.com/assets/img/service/service-8.png	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/img/service/service-8.png	(from https://grubwebservice.com/services)
13:45:41	12609/12609	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Aug%202022%2022:23:38%20GMT	https://grubwebservice.com/assets/img/service/service-9.png	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/img/service/service-9.png	(from https://grubwebservice.com/services)
13:45:41	5151/5151	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Nov%202022%2019:11:00%20GMT	https://grubwebservice.com/assets/img/service/one.png	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/img/service/one.png	(from https://grubwebservice.com/web-designing)
13:45:42	13714/13714	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Nov%202022%2019:11:00%20GMT	https://grubwebservice.com/assets/img/service/two.png	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/img/service/two.png	(from https://grubwebservice.com/web-designing)
13:45:43	17299/17299	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Nov%202022%2019:11:06%20GMT	https://grubwebservice.com/assets/img/service/three.png	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/img/service/three.png	(from https://grubwebservice.com/web-designing)
13:45:44	7075/7075	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Nov%202022%2019:11:14%20GMT	https://grubwebservice.com/assets/img/service/four.png	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/img/service/four.png	(from https://grubwebservice.com/web-designing)
13:45:44	14298/14298	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Nov%202022%2020:01:38%20GMT	https://grubwebservice.com/assets/img/service/five.png	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/img/service/five.png	(from https://grubwebservice.com/graphic-designing)
13:45:45	18799/18799	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Nov%202022%2020:01:44%20GMT	https://grubwebservice.com/assets/img/service/six.png	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/img/service/six.png	(from https://grubwebservice.com/graphic-designing)
13:45:46	27038/27038	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Nov%202022%2020:42:56%20GMT	https://grubwebservice.com/assets/img/about/about-us.png	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/img/about/about-us.png	(from https://grubwebservice.com/about-us)
13:45:46	9225/9225	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Sep%202023%2008:15:47%20GMT	https://grubwebservice.com/service-details.html	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/service-details.html	(from https://grubwebservice.com/about-us)
13:45:47	24307/24307	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Nov%202022%2020:42:00%20GMT	https://grubwebservice.com/assets/img/contact/contact-1.jpg	C:/My%20Web%20Sites/new%20ajay/grubwebservice.com/assets/img/contact/contact-1.jpg	(from https://grubwebservice.com/contact)
